2.35482410731 4.174504134
1.54931366981 4.07929933284
3.95795269596 3.64620810373
3.70230615837 2.24374898908
2.74544327167 1.33911006055
0.638812596371 1.60303137185
2.08073421309 0.410351560954
2.0807222267 0.602501537666
2.89856457088 3.81510465492
4.15850198175 1.95165850726
2.43210590013 1.76612992792
4.03172222568 1.53516899065
0.527685636196 1.46405496214
3.70103839821 4.0050324845
1.79852886621 2.61757169143
1.58731479957 3.8903691525
1.75359816457 1.83371511587
2.28282423954 0.702623773144
3.04587759049 3.92876470266
1.01050632199 3.03704334433
3.79801799117 2.4410900195
3.71803865351 0.383752682462
4.02922956238 0.0449848826423
1.32193573942 1.57707654834
2.94101049834 3.84556425185
4.05904417844 0.708986766017
0.729082638577 4.05401161298
3.8417550735 1.54685937142
0.244413778134 3.83661530545
2.18197034296 0.898869319377
2.77000097122 3.29431688473
2.23800977992 4.18272755538
0.265407736477 1.48844760398
0.994246901071 4.12740133803
0.959926292209 2.10631814094
3.26834964657 1.30210882423
4.0136740256 2.31774905848
0.0542387153279 3.86305263138
0.786095720906 3.24424703796
4.17841232649 0.0290372070131
8.23878932977 0.876446109725
5.35564084064 2.20663154311
8.88186430363 2.71692260567
8.75081108518 2.32090452659
8.32985777507 2.29588784637
4.37200736745 0.645692215466
4.72912445833 0.561617706987
5.04162648563 2.49116352149
6.92827600876 0.374429016397
7.56023156343 1.92497518471
5.55075815558 1.65941915095
5.36580855512 2.3363417772
4.97440279469 0.515940740101
8.59783502424 0.241533113764
9.39035649283 2.49708876139
8.75075154755 1.56896982745
7.79990210788 0.418070049935
7.5934967156 2.90136898985
8.30685472509 2.33137839633
6.56605677936 1.34832963194
9.39216517669 0.307973988874
9.351370461 0.116560863608
7.38634098616 0.952138046322
4.87019123727 0.626889536451
8.66096539962 2.89429581556
7.04700117243 1.20733025815
6.01393051076 2.9249193552
4.23427789076 2.78858853149
4.40058833031 1.08523670038
8.72009207655 2.03327672348
9.37744634015 0.99233983404
8.29892512544 2.49539689846
7.62498537205 2.34892283441
8.74896999199 1.85666382331
8.31401862984 1.1091272284
8.28340665853 0.514256111704
7.20046874741 1.47815157941
4.74967665145 1.40127396605
6.75526562272 1.90045748282
8.27476523502 2.60946006271
3.32972374031 9.16507587755
5.80350360183 8.12286247221
5.67138464742 8.9491088385
6.02336658158 6.5541010211
5.32747579501 7.98536730134
4.05587326862 7.73214716032
5.52215089133 5.1983582911
5.74667216689 8.47273053089
3.79892454543 5.10514005149
7.01909263624 8.86240353147
7.40949601195 7.56934459818
4.5116097921 9.7936152558
2.84408221504 6.06341900097
4.02116680868 7.1939880567
7.89683569002 9.28207372905
3.78489286393 8.80308243333
4.41366895961 7.88666562726
7.06041341956 7.68853392686
5.32874529938 5.50385087866
4.00963968083 4.51342687801
6.66803581459 5.4822940046
6.07110377238 9.61536342867
4.05267989677 7.5046910047
4.94651522883 5.92664588028
4.61382593802 5.89976358163
4.54350427658 8.04595967175
7.60959851859 5.07596757538
7.70231149128 5.56190192594
3.20214618933 6.32295067767
4.39122564835 8.22800191479
6.80778393264 8.9582581506
5.15444392396 6.987208312
5.27409452216 5.94102154783
4.34527854051 4.80161577902
2.81999049305 9.27682048617
5.41727147488 7.84505590365
6.23447102374 6.36456481931
2.95154948006 5.09839933045
7.60005565823 7.59102886196
3.62400623619 7.32479926954
